"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/s_vonkajsia-expozicia-004.jpg","image/jpeg;charset=UTF-8","31989","2","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/s_dsc05049.jpg","image/jpeg;charset=UTF-8","45386","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/_bsk9240.jpg","image/jpeg;charset=UTF-8","201637","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/s_festival-vody-2022_full-88.jpg","image/jpeg;charset=UTF-8","44317","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/cyklopoint/cyklopoint-vodarenske-muzeum-2022-9.jpg","image/jpeg;charset=UTF-8","1943685","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/s_komercne-podujatia-vo-vm_04.jpg","image/jpeg;charset=UTF-8","12227","2","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/holic-rekonstrukcia-intenzifikacia-cov/ciele-projektu/holic_1.jpg","image/jpeg;charset=UTF-8","154920","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-58.jpg","image/jpeg;charset=UTF-8","399231","0","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/dobudovanie-kanalizacie-cov-aglomeracii-modra/ciele-vysledok-projektu/s_p1010780.jpg","image/jpeg;charset=UTF-8","14875","1","Indexable",""
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/reklamacie_ico.svg?v=1618402798","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/ikony/svg/ico_14.svg?v=1618924658","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/modra-skola/vyucbove-programy/kanalizacia-nie-je-smetisko/kanal-edukacna-kampan.png","image/png;charset=UTF-8","696542","0","Indexable",""
"https://www.bvsas.sk/templates/bvs_web/assets/images/platba_osobne.svg","image/svg+xml;charset=UTF-8","0","2","Indexable",""
"https://www.bvsas.sk/images/linky-paticke/eu-projekty/opkzp.png?v=1621538992","image/png;charset=UTF-8","30766","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-010.jpg","image/jpeg;charset=UTF-8","1364116","0","Indexable",""
"https://www.bvsas.sk/images/aktuality/noimagea.svg","image/svg+xml;charset=UTF-8","0","223","Indexable",""
"https://www.bvsas.sk/images/sk/hlavna-stranka/rychle-odkazy/zmena-om.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbove-programy/exkurzie-do-objektov-bvs-s/cov4.jpg","image/jpeg;charset=UTF-8","101876","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/roh-karadzicovej-a-zahradnickej-ulic/karadzicova-zahradnicka-3.jpg","image/jpeg;charset=UTF-8","300406","0","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_8.svg?v=1618924658","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/domacnosti/fakturacia/faktury/sposoby-uhrady-faktur/logo_slovenskej_sporitelne.png","image/png;charset=UTF-8","29378","0","Indexable",""
"https://www.bvsas.sk/images/novinky/bvs-upravuje-system-fakturacie-2/foto-web.jpg","image/jpeg;charset=UTF-8","1503891","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/cov-petrzalka/s_cov3-2.jpg","image/jpeg;charset=UTF-8","9998","1","Indexable",""
"https://www.bvsas.sk/images/hlavna-stranka/rychle-odkazy/vodomer.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-73.jpg","image/jpeg;charset=UTF-8","435359","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/s_sad-jk-11.jpg","image/jpeg;charset=UTF-8","8081","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/holic/holic-11.jpg","image/jpeg;charset=UTF-8","143930","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/modra/s_modra-2.jpg","image/jpeg;charset=UTF-8","7049","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/malacky/s_malacky-2.jpg","image/jpeg;charset=UTF-8","11317","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/s_mon_2965.jpg","image/jpeg;charset=UTF-8","20208","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/_bsk9457.jpg","image/jpeg;charset=UTF-8","137600","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/ostrov-sihot/s_expozicia-na-ostrove-sihot-007.jpg","image/jpeg;charset=UTF-8","19909","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/_bsk9314.jpg","image/jpeg;charset=UTF-8","199209","0","Indexable",""
"https://www.bvsas.sk/images/pomoc-podpora/zakaznicky-portal/zakaznicky-portal-tipy-triky/zmena-postovej-poukazky-bankovy-prevod/2.jpg","image/jpeg;charset=UTF-8","11496","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/modra/s_modra-1.jpg","image/jpeg;charset=UTF-8","8781","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/rusovce/rusovce-3.jpg","image/jpeg;charset=UTF-8","149113","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/vodarenska-zahrada-04.jpg","image/jpeg;charset=UTF-8","1588676","0","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/cov-rohoznik-rekonstrukcia-modernizacia/ciele-vysledok-projektu/rohoz_4.jpg","image/jpeg;charset=UTF-8","137618","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/pezinok/pezinok-1.jpg","image/jpeg;charset=UTF-8","142388","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/s_komercne-podujatia-vo-vm_07.jpg","image/jpeg;charset=UTF-8","14305","2","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/s_sad-jk-7.jpg","image/jpeg;charset=UTF-8","7257","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/zelezna-studnicka/s_studnicka-5.jpg","image/jpeg;charset=UTF-8","8250","1","Indexable",""
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/formulare-ziadosti.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/dsc_0608.jpg","image/jpeg;charset=UTF-8","348654","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/dsc04877.jpg","image/jpeg;charset=UTF-8","345876","0","Indexable",""
"https://www.bvsas.sk/images/kontakt/zmenanaom.svg?v=1618381348","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/templates/bvs_web/assets/images/group-7.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/dsc00258.jpg","image/jpeg;charset=UTF-8","175402","0","Indexable",""
"https://www.bvsas.sk/images/domacnosti/vodomer/nahlasenie-cez-zakaznicky-portal/nahkasenie-vodomeru-online-recovered.jpg","image/jpeg;charset=UTF-8","67776","0","Indexable",""
"https://www.bvsas.sk/images/modra-skola/vyucbove-programy-modrej-skoly/exkurzie-do-objektov-bvs-s/vz-sihot.jpg","image/jpeg;charset=UTF-8","51205","0","Indexable",""
"https://www.bvsas.sk/images/sk/hlavna-stranka/rychle-odkazy/faktura.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2016/s_mon_0320.jpg","image/jpeg;charset=UTF-8","24845","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/dsc00132.jpg","image/jpeg;charset=UTF-8","181071","0","Indexable",""
"https://www.bvsas.sk/images/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/mapa-arealu.png?v=1620647385","image/png;charset=UTF-8","2714151","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/formulare-ziadosti.svg?v=1618402798","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2016/mon_0037.jpg","image/jpeg;charset=UTF-8","206188","0","Indexable",""
"https://www.bvsas.sk/images/icongrafic/kariera.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/dsc05439.jpg","image/jpeg;charset=UTF-8","351471","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/pezinok/s_pezinok-11.jpg","image/jpeg;charset=UTF-8","11635","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/vonkajsia-expozicia-005.jpg","image/jpeg;charset=UTF-8","2161200","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/_bsk6147.jpg","image/jpeg;charset=UTF-8","106915","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2016/s_mon_0117.jpg","image/jpeg;charset=UTF-8","19569","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/s_dsc05033.jpg","image/jpeg;charset=UTF-8","45233","1","Indexable",""
"https://www.bvsas.sk/images/novinky/analyza-vzoriek-vody-zdarma-rozsirene-testy-bude-zlava/_bsk9266.jpg","image/jpeg;charset=UTF-8","2371245","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/dsc00184.jpg","image/jpeg;charset=UTF-8","155887","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_07.jpg","image/jpeg;charset=UTF-8","946905","0","Indexable",""
"https://www.bvsas.sk/images/eco-projekty/ecoprojekt-cislo-2/logo-projekta-10000-stromov.svg?v=1620404222","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/cennik_ico.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/images/linky-paticke/eu-projekty/system.png?v=1621538550","image/png;charset=UTF-8","33317","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-012.jpg","image/jpeg;charset=UTF-8","1918983","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/senec/s_senec-3.jpg","image/jpeg;charset=UTF-8","8122","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/s_komercne-podujatia-vo-vm_12.jpg","image/jpeg;charset=UTF-8","13959","2","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_46.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_17.svg?v=1618924659","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/rusovce/rusovce-7.jpg","image/jpeg;charset=UTF-8","150115","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotogaleria/workshopy/mon_2197.jpg","image/jpeg;charset=UTF-8","105865","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/s__bsk6479.jpg","image/jpeg;charset=UTF-8","21790","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/senec/s_senec-7.jpg","image/jpeg;charset=UTF-8","8350","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/zelezna-studnicka/s_studnicka-1.jpg","image/jpeg;charset=UTF-8","10039","1","Indexable",""
"https://www.bvsas.sk/images/partneri/modra-skola-logo.jpg","image/jpeg;charset=UTF-8","45072","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/s_dsc_0563.jpg","image/jpeg;charset=UTF-8","30656","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/s__bsk9457.jpg","image/jpeg;charset=UTF-8","15538","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/_bsk9351.jpg","image/jpeg;charset=UTF-8","201990","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/s_mon_2616.jpg","image/jpeg;charset=UTF-8","10143","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotogaleria/workshopy/s_2017-04-18_vm-29-768x512.jpg","image/jpeg;charset=UTF-8","7334","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/s_img_20191015_112325.jpg","image/jpeg;charset=UTF-8","16218","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/s_mon_2296.jpg","image/jpeg;charset=UTF-8","13419","1","Indexable",""
"https://www.bvsas.sk/templates/bvs_web/assets/images/logo-vub.png","image/png;charset=UTF-8","22083","2","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/s_vodarenske-muzeum_expozicie-012.jpg","image/jpeg;charset=UTF-8","22684","2","Indexable",""
"https://www.bvsas.sk/images/ikony/png/ico_33.png","image/png;charset=UTF-8","5965","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/ostrov-sihot/expozicia-na-ostrove-sihot-009.jpg","image/jpeg;charset=UTF-8","943852","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotogaleria/workshopy/s_untitled-04545.jpg","image/jpeg;charset=UTF-8","35750","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotogaleria/workshopy/untitled-04545.jpg","image/jpeg;charset=UTF-8","325918","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/s_vodarenska-zahrada-02.jpg","image/jpeg;charset=UTF-8","24747","2","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/dobudovanie-kanalizacie-cov-aglomeracii-modra/ciele-vysledok-projektu/cov-modra-nitrifikacna-nadrz-oddebnovanie-obvodovych-stien-armovanie-deliacich-stien-ii.etapa.jpg","image/jpeg;charset=UTF-8","127540","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/s_untitled-04810.jpg","image/jpeg;charset=UTF-8","46550","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/s_vodarenska-zahrada-012.jpg","image/jpeg;charset=UTF-8","28922","2","Indexable",""
"https://www.bvsas.sk/images/domacnosti/vodomer/kartocka-odpoctara-1-2.png","image/png;charset=UTF-8","116945","0","Indexable",""
"https://www.bvsas.sk/images/kontakt/zmenanaom.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/images/kvalita-vody/ako-setrit-vodu-domacnosti/rest-water.png?v=1668364255","image/png;charset=UTF-8","515","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/dsc00188.jpg","image/jpeg;charset=UTF-8","123354","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/s_dsc_0637.jpg","image/jpeg;charset=UTF-8","36326","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-09.jpg","image/jpeg;charset=UTF-8","924813","0","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_46.svg?v=1618924658","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/sad-jk-13.jpg","image/jpeg;charset=UTF-8","175269","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/s_untitled-04937.jpg","image/jpeg;charset=UTF-8","48308","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/malacky/malacky-1.jpg","image/jpeg;charset=UTF-8","136800","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/cyklopoint/s_cyklopoint-vodarenske-muzeum-2022-59.jpg","image/jpeg;charset=UTF-8","25367","1","Indexable",""
"https://www.bvsas.sk/images/firmy/sluzby/zumpove-vody.svg?v=1618403822","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/pionerska/pionerska-1.jpg","image/jpeg;charset=UTF-8","146887","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_03.jpg","image/jpeg;charset=UTF-8","939755","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/aupark/aupark-8.jpg","image/jpeg;charset=UTF-8","64490","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/pezinok/pezinok-11.jpg","image/jpeg;charset=UTF-8","133805","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/vonkajsia-expozicia-001.jpg","image/jpeg;charset=UTF-8","2860811","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/dsc00001.jpg","image/jpeg;charset=UTF-8","150416","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/sad-jk-2.jpg","image/jpeg;charset=UTF-8","241986","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/karloveske-rameno/s_karloveske-rameno-04.jpg","image/jpeg;charset=UTF-8","29800","1","Indexable",""
"https://www.bvsas.sk/images/ikony/png/ico_42.png?v=1618924602","image/png;charset=UTF-8","4987","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/odkanalizovanie-podunajskej-casti-bratislavskeho-regionu/6.jpg","image/jpeg;charset=UTF-8","84058","0","Indexable",""
"https://www.bvsas.sk/images/partneri/vodarenske-muzeum.png","image/png;charset=UTF-8","16548","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/s_vodarenska-zahrada-05.jpg","image/jpeg;charset=UTF-8","26411","2","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/dobudovanie-kanalizacie-cov-aglomeracii-modra/ciele-vysledok-projektu/obec-dubova-obnova-povrchov-v-regionalnej-ceste.jpg","image/jpeg;charset=UTF-8","91951","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/cov-petrzalka/s_cov4.jpg","image/jpeg;charset=UTF-8","9155","1","Indexable",""
"https://www.bvsas.sk/images/linky-paticke/eu-projekty/sk-ra.png?v=1621538550","image/png;charset=UTF-8","41413","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/karloveske-rameno/s_karloveske-rameno-08.jpg","image/jpeg;charset=UTF-8","28011","1","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_23.svg?v=1618924659","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/s__bsk6467.jpg","image/jpeg;charset=UTF-8","11365","1","Indexable",""
"https://www.bvsas.sk/images/vodarenske-muzeum/hlavna-stranka/o-muzeu/krov1.jpg","image/jpeg;charset=UTF-8","3355541","1","Indexable",""
"https://www.bvsas.sk/images/domacnosti/fakturacia/faktury/vysvetlenie-vyuctovaciej-faktury-1-strana.jpg","image/jpeg;charset=UTF-8","450499","0","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/rain-level-01.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/templates/bvs_web/assets/images/iway_symbol.svg","image/svg+xml;charset=UTF-8","0","366","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/s_dsc00132.jpg","image/jpeg;charset=UTF-8","20829","1","Indexable",""
"https://www.bvsas.sk/images/novinky/analyza-vzoriek-vody-zdarma-rozsirene-testy-bude-zlava/svetovy-den-vody.jpg","image/jpeg;charset=UTF-8","1329410","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/ostrov-sihot/s_expozicia-na-ostrove-sihot-006.jpg","image/jpeg;charset=UTF-8","27491","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/aupark/aupark-5.jpg","image/jpeg;charset=UTF-8","147466","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/pezinok/s_pezinok-9.jpg","image/jpeg;charset=UTF-8","6739","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/ostrov-sihot/expozicia-na-ostrove-sihot-005.jpg","image/jpeg;charset=UTF-8","3023126","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/modra/s_modra-9.jpg","image/jpeg;charset=UTF-8","7592","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/vodarenske-muzeum/s_muzeum-2.jpg","image/jpeg;charset=UTF-8","8291","1","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-150.jpg","image/jpeg;charset=UTF-8","397196","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2016/mon_0112.jpg","image/jpeg;charset=UTF-8","191952","0","Indexable",""
"https://www.bvsas.sk/images/gallery/linky-paticke/eu-projekty/holic-rekonstrukcia-intenzifikacia-cov/ciele-projektu/s_holic_3.jpg","image/jpeg;charset=UTF-8","15374","1","Indexable",""
"https://www.bvsas.sk/images/novinky/analyza-vzoriek-vody-zdarma-rozsirene-testy-bude-zlava/svetovy-den-vody.jpg?v=1678871630","image/jpeg;charset=UTF-8","1329410","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/ikony/svg/ico_48.svg?v=1623952019","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/linky-paticke/eu-projekty/logo-eu-napisom-europska-unia.png?v=1622534265","image/png;charset=UTF-8","18196","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/ikony/svg/ico_52.svg","image/svg+xml;charset=UTF-8","0","1","Indexable",""
"https://www.bvsas.sk/images/eco-projekty/ecoprojekt-cislo-2/logo-projekta-10000-stromov.svg","image/svg+xml;charset=UTF-8","0","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/s_sad-jk-12.jpg","image/jpeg;charset=UTF-8","6430","1","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/svaty-jur/svaty-jur-1.jpg","image/jpeg;charset=UTF-8","199528","1","Indexable",""
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/neopravnene-odbery.svg?v=1618402798","image/svg+xml;charset=UTF-8","0","1","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-05.jpg","image/jpeg;charset=UTF-8","1200852","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/_bsk9373.jpg","image/jpeg;charset=UTF-8","222457","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/rusovce/s_rusovce-2.jpg","image/jpeg;charset=UTF-8","7956","1","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/s_vonkajsia-expozicia-007.jpg","image/jpeg;charset=UTF-8","31479","2","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/s_vodarenske-muzeum_expozicie-03.jpg","image/jpeg;charset=UTF-8","15857","2","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-81.jpg","image/jpeg;charset=UTF-8","446591","0","Indexable",""
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/zelezna-studnicka/studnicka-5.jpg","image/jpeg;charset=UTF-8","320802","0","Indexable",""
"https://www.bvsas.sk/images/ikony/svg/ico_20.svg?v=1618924659","image/svg+xml;charset=UTF-8","0","2","Non-Indexable","Canonicalised"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/karlova-ves-adamiho-detske-ihrisko/karlovka-5.jpg","image/jpeg;charset=UTF-8","267576","0","Indexable",""
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/karloveske-rameno/karloveske-rameno-09.jpg","image/jpeg;charset=UTF-8","2346912","0","Indexable",""
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/objekty-bvs/_bsk6479.jpg","image/jpeg;charset=UTF-8","280653","0","Indexable",""
"https://www.bvsas.sk/templates/bvs_web/assets/images/modra-skola/modra-skola-logo-noclaim.svg","image/svg+xml;charset=UTF-8","0","15","Indexable",""
